अकादमी	ə k ɑː d̪ m iː
भागे	b ʱ ɑː ɡ eː
कोयंबतूर	k oː j ə m b ə t̪ uː ɾ
रागी	ɾ ɑː ɡ iː
सुरक्षाबल	s ʊ ɾ ə k ʃ ɑː b ə l
पुट	p ʊ ʈ
संशोधन	s ə n ʃ oː d̪ ʱ ə n
प्रत्यय	p ɾ ə t̪ j ə j
मुख	m ʊ kʰ
विजयनगरम	ʋ ɪ d͡ʒ j ə n ə ɡ ɾ ə m
गिरोह	ɡ ɪ ɾ oː ʱ
निःशब्द	n ɪʰ ʃ ə b d̪
मूर्धन्य	m uː ɾ d̪ ʱ ə n j
कमली	k ə m l iː
आड़	ɑː ɽ
बीकानेर	b iː k ɑː n eː ɾ
परिंदा	p ə ɾ ɪ n d̪ ɑː
अंतःक्षेप	ə n t̪ əʰ k ʃ eː p
बच्चन	b ə t͡ʃ t͡ʃ ə n
शाबाशी	ʃ ɑː b ɑː ʃ iː
समाजवादी	s ə m ɑː d͡ʒ ʋ ɑː d̪ iː
फ़लस्तीनी	f ə l ə s t̪ iː n iː
जमात	d͡ʒ ə m ɑː t̪
कार्रवाई	k ɑː ɾ ɾ ə ʋ ɑː iː
रसीद	ɾ ə s iː d̪
एलान	eː l ɑː n
सूंस	s uː n s
नयन	n ə j ə n
चलचित्र	t͡ʃ ə l t͡ʃ ɪ t̪ ɾ
धन्य	d̪ ʱ ə n j ə
तबेला	t̪ ə b eː l ɑː
लापसी	l ɑː p s iː
छात्रवृत्ति	t͡ʃʰ ɑː t̪ ɾ ə ʋ ɾ ɪ t̪ t̪ iː
साल	s ɑː l
अँगरेज़ी	ə̃ ɡ ɾ eː z iː
थर्राना	t̪ʰ ə ɾ ɾ ɑː n ɑː
उपाय	ʊ p ɑː j
वैचारिक	ʋ ɛː t͡ʃ ɑː ɾ ɪ k
बैलगाड़ी	b ɛː l ɡ ɑː ɽ iː
फड़फड़ाना	pʰ ə ɽ pʰ ə ɽ ɑː n ɑː
गुंडागर्दी	ɡ ʊ n ɖ ɑː ɡ ə ɾ d̪ iː
पुत्रजया	p ʊ t̪ ɾ d͡ʒ ə j ɑː
मुखड़ा	m ʊ kʰ ɽ ɑː
भक्त	b ʱ ə k t̪
बेड़ा	b eː ɽ ɑː
सामरिक	s ɑː m ɾ ɪ k
रौंदना	ɾ ɔː n d̪ n ɑː
उत्सुक	ʊ t̪ s ʊ k
छीनाझपटी	t͡ʃʰ iː n ɑː d͡ʒ ʱ ə p ʈ iː
छोरा	t͡ʃʰ oː ɾ ɑː
विष	ʋ ɪ ʃ
सुहाग	s ʊ ɦ ɑː ɡ
ज्ञान	ɡ j ɑː n
तमीज़	t̪ ə m iː z
टंकक	ʈ ə ŋ k ə k
रुलाना	ɾ ʊ l ɑː n ɑː
मणिपुर	m ə n ɪ p ʊ ɾ
अवधारणा	ə ʋ d̪ ʱ ɑː ɾ n ɑː
पछत्तर	p ə t͡ʃʰ ə t̪ t̪ ə ɾ
इसमें	ɪ s m ẽ
गुजरांवाला	ɡ ʊ d͡ʒ ɾ ɑ̃ː ʋ ɑː l ɑː
तोता	t̪ oː t̪ ɑː
जलालाबाद	d͡ʒ ə l ɑː l ɑː b ɑː d̪
लौहपथगामिनी	l ɔː ʱ p ə t̪ʰ ɡ ɑː m ɪ n iː
गढ़वाल	ɡ ə ɽ ʱ ʋ ɑː l
ज्ञातृत्व	ɡ j ɑː t̪ ɾ ɪ t̪ ʋ
गांगुली	ɡ ɑː ŋ ɡ ʊ l iː
रेज़गारी	ɾ eː z ɡ ɑː ɾ iː
गिलहरी	ɡ ɪ l ɛː ʱ ɾ iː
दिवसीय	d̪ ɪ ʋ s iː j
फ़ौरन	f ɔː ɾ ə n
तालिका	t̪ ɑː l ɪ k ɑː
कैंटीन	k ɛː n ʈ iː n
खाँग	kʰ ɑ̃ː ɡ
उदयवर्ष	ʊ d̪ ə j ʋ ə ɾ ʃ
रशिया	ɾ ə ʃ iː j ɑː
देवदार	d̪ eː ʋ d̪ ɑː ɾ
मकड़ा	m ə k ɽ ɑː
ऊसर	uː s ə ɾ
जुस्तजू	d͡ʒ ʊ s t̪ ə d͡ʒ uː
ध्वस्त	d̪ ʱ ʋ ə s t̪
अखाड़ा	ə kʰ ɑː ɽ ɑː
कारक	k ɑː ɾ ə k
जताना	d͡ʒ ə t̪ ɑː n ɑː
चेन्नई	t͡ʃ eː n n ə iː
दृश्य	d̪ ɾ ɪ ʃ j
गंगाजल	ɡ ə ŋ ɡ ɑː d͡ʒ ə l
स्लोवेनियन	s l oː ʋ eː n iː j ə n
इल्तिजा	ɪ l t̪ ɪ d͡ʒ ɑː
शेष	ʃ eː ʃ
उत्साहित	ʊ t̪ s ɑː ɦ ɪ t̪
मोनाको	m oː n ɑː k oː
आकांक्षा	ɑː k ɑː ŋ k ʃ ɑː
साठ	s ɑː ʈʰ
टांकण	ʈ ɑː ŋ k ə n
गुर्दा	ɡ ʊ ɾ d̪ ɑː
खेलना	kʰ eː l n ɑː
सुनाई	s ʊ n ɑː iː
बहुराष्ट्रीय	b ə ɦ ʊ ɾ ɑː ʃ ʈ ɾ iː j
मौजूदा	m ɔː d͡ʒ uː d̪ ɑː
पिचकना	p ɪ t͡ʃ ə k n ɑː
लफ़ंगा	l ə f ə ŋ ɡ ɑː
बर्फ़ी	b ə ɾ f iː
निम्नलिखित	n ɪ m n ə l ɪ kʰ ɪ t̪
उड़ीसा	ʊ ɽ iː s ɑː
बबर	b ə b ə ɾ
झुर्री	d͡ʒ ʱ ʊ ɾ ɾ iː
थकित	t̪ʰ ə k ɪ t̪
हादसा	ɦ ɑː d̪ s ɑː
मजबूर	m ə d͡ʒ b uː ɾ
भूमंडलीय	b ʱ uː m ə n ɖ ə l iː j
मरियम	m ə ɾ iː j ə m
समयसारणी	s ə m ə j s ɑː ɾ n iː
धार्मिक	d̪ ʱ ɑː ɾ m ɪ k
मतभेद	m ə t̪ b ʱ eː d̪
अचूक	ə t͡ʃ uː k
तक	t̪ ə k
चंपा	t͡ʃ ə m p ɑː
अभियांत्रिकी	ə b ʱ iː j ɑː n t̪ ɾ ɪ k iː
ज़बानी	z ə b ɑː n iː
चित्ताकर्षक	t͡ʃ ɪ t̪ t̪ ɑː k ə ɾ ʃ ə k
फ़िलीपीन्स	f ɪ l iː p iː n s
धर्मनिरपेक्ष	d̪ ʱ ə ɾ m n ɪ ɾ p eː k ʃ
पेच	p eː t͡ʃ
धन्यवाद	d̪ ʱ ə n j ə ʋ ɑː d̪
दंत	d̪ ə n t̪
बिछड़ना	b ɪ t͡ʃʰ ə ɽ n ɑː
किशमिश	k ɪ ʃ m ɪ ʃ
ठपना	ʈʰ ə p n ɑː
निर्दिष्ट	n ɪ ɾ d̪ ɪ ʃ ʈ
प्रवाह	p ɾ ə ʋ ɑː ʱ
मानना	m ɑː n n ɑː
महत्त्व	m ɛː ʱ t̪ t̪ ʋ
पूर्ववर्ती	p uː ɾ ʋ ʋ ə ɾ t̪ iː
बोल	b oː l
रूठना	ɾ uː ʈʰ n ɑː
जैकबाबाद	d͡ʒ ɛː k b ɑː b ɑː d̪
खिलवाना	kʰ ɪ l ʋ ɑː n ɑː
व्याख्यायित	ʋ j ɑː kʰ j ɑː j ɪ t̪
जनप्रतिनिधि	d͡ʒ ə n p ɾ ə t̪ ɪ n ɪ d̪ ʱ iː
गिरजा	ɡ ɪ ɾ d͡ʒ ɑː
ओए	oː eː
ठोस	ʈʰ oː s
नादानी	n ɑː d̪ ɑː n iː
यथार्थ	j ə t̪ʰ ɑː ɾ t̪ʰ
इकट्ठा	ɪ k ə ʈ ʈʰ ɑː
धूम	d̪ ʱ uː m
भूराजनीति	b ʱ uː ɾ ɑː d͡ʒ n iː t̪ iː
कराची	k ə ɾ ɑː t͡ʃ iː
भेदपूर्ण	b ʱ eː d̪ p uː ɾ n
महाधिवक्ता	m ə ɦ ɑː d̪ ʱ ɪ ʋ ə k t̪ ɑː
चटकारा	t͡ʃ ə ʈ k ɑː ɾ ɑː
अल्बानिया	ə l b ɑː n iː j ɑː
खोआ	kʰ oː ɑː
पहलू	p ɛː ʱ l uː
हरमसरा	ɦ ə ɾ ə m ‿ s ə ɾ ɑː
गोपी	ɡ oː p iː
रीछ	ɾ iː t͡ʃʰ
आग्रह	ɑː ɡ ɾ ə ʱ
जंगम	d͡ʒ ə ŋ ɡ ə m
विवेचन	ʋ ɪ ʋ eː t͡ʃ ə n
बल्कि	b ə l k iː
स्मरणशक्ति	s m ə ɾ ə n ʃ ə k t̪ iː
जलेबी	d͡ʒ ə l eː b iː
मुहिम	m ʊ ɦ ɪ m
संपूर्ण	s ə m p uː ɾ n
भगवाकरण	b ʱ ə ɡ ʋ ɑː k ə ɾ ə n
मार्च	m ɑː ɾ t͡ʃ
नायाब	n ɑː j ɑː b
अथाह	ə t̪ʰ ɑː ʱ
वैद्युत	ʋ ɛː d̪ j ʊ t̪
कवयित्री	k ə ʋ j ɪ t̪ ɾ iː
दक्षिणपंथ	d̪ ə k ʃ ɪ n p ə n t̪ʰ
हयात	ɦ ə j ɑː t̪
उद्यान	ʊ d̪ j ɑː n
हड़ताली	ɦ ə ɽ t̪ ɑː l iː
लौड़ा	l ɔː ɽ ɑː
व्यंग्य	ʋ j ə ŋ ɡ j
सीखना	s iː kʰ n ɑː
संतान	s ə n t̪ ɑː n
खुजलाना	kʰ ʊ d͡ʒ l ɑː n ɑː
छंटना	t͡ʃʰ ə n ʈ n ɑː
आकृति	ɑː k ɾ ɪ t̪ iː
अनौपचारिक	ə n ɔː p t͡ʃ ɑː ɾ ɪ k
जाँघ	d͡ʒ ɑ̃ː ɡ ʱ
सय्याद	s ə j j ɑː d̪
नेक	n eː k
मद्रासी	m ə d̪ ɾ ɑː s iː
मर्दानगी	m ə ɾ d̪ ɑː n ɡ iː
संयोजकता	s ə̃ j oː d͡ʒ ə k t̪ ɑː
ब्रह्माण्ड	b ɾ ɛː ʱ m ɑː n ɖ
अग्रज	ə ɡ ɾ ə d͡ʒ
सशक्तिकरण	s ə ʃ ə k t̪ ɪ k ə ɾ ə n
ऊर्जा	uː ɾ d͡ʒ ɑː
पुनर्जीवित	p ʊ n ə ɾ d͡ʒ iː ʋ ɪ t̪
सम्यक्	s ə m j ə k
टलना	ʈ ə l n ɑː
सात	s ɑː t̪
प्रवेश	p ɾ ə ʋ eː ʃ
जिंस	d͡ʒ ɪ n s
मामला	m ɑː m l ɑː
अटपटा	ə ʈ p ə ʈ ɑː
अर्धायु	ə ɾ d̪ ʱ ɑː j uː
महाराज	m ə ɦ ɑː ɾ ɑː d͡ʒ
अदावत	ə d̪ ɑː ʋ ə t̪
ज़कात	z ə k ɑː t̪
होन्शू	ɦ oː n ʃ uː
परोसा	p ə ɾ oː s ɑː
खंडशः	kʰ ə n ɖ ʃ əʰ
उल्लंघन	ʊ l l ə ŋ ɡ ʱ ə n
उड़ान	ʊ ɽ ɑː n
क्रुद्ध	k ɾ ʊ d̪ d̪ ʱ
काबुकी	k ɑː b ʊ k iː
भुजंग	b ʱ ʊ d͡ʒ ə ŋ ɡ
खट	kʰ ə ʈ
अक्खड़	ə k kʰ ə ɽ
एकत्र	eː k ə t̪ ɾ
किशोरा	k ɪ ʃ oː ɾ ɑː
अर्धसाप्ताहिक	ə ɾ d̪ ʱ s ɑː p t̪ ɑː ɦ ɪ k
उपसर्ग	ʊ p s ə ɾ ɡ
नम्र	n ə m ɾ
आसन	ɑː s ə n
अतीत	ə t̪ iː t̪
मस्ताना	m ə s t̪ ɑː n ɑː
ईजियन	iː d͡ʒ iː j ə n
उलहना	ʊ l ɦ n ɑː
घंटा	ɡ ʱ ə n ʈ ɑː
रैन	ɾ ɛː n
गुजराती	ɡ ʊ d͡ʒ ɾ ɑː t̪ iː
कजरारा	k ə d͡ʒ ɾ ɑː ɾ ɑː
ज्ञानमीमांसा	ɡ j ɑː n m iː m ɑː n s ɑː
कैथल	k ɛː t̪ʰ ə l
पूर्णतः	p uː ɾ n ə t̪ əʰ
वक्ता	ʋ ə k t̪ ɑː
आह	ɑː ʱ
छिहत्तर	t͡ʃʰ ɪ ɦ ə t̪ t̪ ə ɾ
सकर्मक	s ə k ə ɾ m ə k
राजेश	r aː d͡ʒ e ʃ
शास्त्र	ʃ ɑː s t̪ ɾ
अँगरेज़	ə̃ ɡ ɾ eː z
जागना	d͡ʒ ɑː ɡ n ɑː
बपतिस्मा	b ə p t̪ ɪ s m ɑː
परवाना	p ə ɾ ʋ ɑː n ɑː
दिखाई	d̪ ɪ kʰ ɑː iː
लिवरपूल	l ɪ ʋ ə ɾ p uː l
सदरी	s ə d̪ ɾ iː
पेट्रोल	p eː ʈ ɾ oː l
पेटू	p eː ʈ uː
फ़्रांसीसी	f ɾ ɑː n s iː s iː
डकार	ɖ ə k ɑː ɾ
गांसू	ɡ ɑː n s uː
वेल्ला	ʋ eː l l ɑː
अरमान	ə ɾ m ɑː n
होंठ	ɦ oː n ʈʰ
सौदा	s ɔː d̪ ɑː
शब्दसूची	ʃ ə b d̪ s uː t͡ʃ iː
दंतकथा	d̪ ə n t̪ k ə t̪ʰ ɑː
जावा	d͡ʒ ɑː ʋ ɑː
लांछन	l ɑː ɲ t͡ʃʰ ə n
तकलीफ़	t̪ ə k l iː f
अयस्	ə j ə s
परास्त	p ə ɾ ɑː s t̪
महाराजा	m ə ɦ ɑː ɾ ɑː d͡ʒ ɑː
तुलसी	t̪ ʊ l s iː
पुष्प	p ʊ ʃ p
चुटकुला	t͡ʃ ʊ ʈ k ʊ l ɑː
पिया	p iː j ɑː
प्योंगचैंग	p j oː ŋ ɡ t͡ʃ ɛː ŋ ɡ
थामना	t̪ʰ ɑː m n ɑː
पहरा	p ɛː ʱ ɾ ɑː
लगन	l ə ɡ ə n
थूक	t̪ʰ uː k
मिन्नत	m ɪ n n ə t̪
वजह	ʋ ə d͡ʒ ə ʱ
बेलारूस	b eː l ɑː ɾ uː s
जमाख़ोरी	d͡ʒ ə m aː x oː r iː
फ्रांसीसी	f ɾ ɑː n s iː s iː
चन्द्र	t͡ʃ ə n d̪ ɾ
गांधीगिरी	ɡ ɑː n d̪ ʱ iː ɡ ɪ ɾ iː
हबीब	ɦ ə b iː b
थाई	t̪ʰ ɑː iː
चूर्ण	t͡ʃ uː ɾ n
काठ	k ɑː ʈʰ
गुझिया	ɡ ʊ d͡ʒ ʱ iː j ɑː
बढ़ाना	b ə ɽ ʱ ɑː n ɑː
वाजिब	ʋ ɑː d͡ʒ ɪ b
विशिष्ट	ʋ ɪ ʃ ɪ ʃ ʈ
इत्र	ɪ t̪ ɾ
दुभाषिया	d̪ ʊ b ʱ ɑː ʃ iː j ɑː
ऋणायन	ɾ ɪ n ɑː j ə n
स्कूली	s k uː l iː
बलूची	b ə l uː t͡ʃ iː
शोक	ʃ oː k
उतारना	ʊ t̪ ɑː ɾ n ɑː
वाटर	ʋ ɑː ʈ ə ɾ
लाइन	l ɑː ɪ n
फ़िदायीन	f ɪ d̪ ɑː j iː n
वसंत	ʋ ə s ə n t̪
मेरा	m eː ɾ ɑː
परस्पर	p ə ɾ ə s p ə ɾ
छिड़काव	t͡ʃʰ ɪ ɽ k ɑː ʋ
बदनाम	b ə d̪ n ɑː m
गुंजाइश	ɡ ʊ ɲ d͡ʒ ɑː ɪ ʃ
तसव्वुर	t̪ ə s ə ʋ ʋ ʊ ɾ
प्रकार्यात्मक	p ɾ ə k ɑː ɾ j ɑː t̪ m ə k
दिल	d̪ ɪ l
सदैव	s ə d̪ ɛː ʋ
मिल्कियत	m ɪ l k iː j ə t̪
उमंग	ʊ m ə ŋ ɡ
खेना	kʰ eː n ɑː
गऊ	ɡ ə uː
निर्जन	n ɪ ɾ d͡ʒ ə n
अश्व	ə ʃ ʋ
परख	p ə ɾ ə kʰ
अचकन	ə t͡ʃ k ə n
लोहड़ी	l oː ʱ ɽ iː
छननी	t͡ʃʰ ə n n iː
पिघलाना	p ɪ ɡ ʱ l ɑː n ɑː
विकिरणशीलता	ʋ ɪ k ɪ ɾ ə n ʃ iː l t̪ ɑː
दोपहर	d̪ oː p ɛː ʱ ɾ
राही	ɾ ɑː ɦ iː
भीख	b ʱ iː kʰ
ब्रैंपटन	b ɾ ɛː m p ʈ ə n
पतीला	p ə t̪ iː l ɑː
भंडार	b ʱ ə n ɖ ɑː ɾ
ज़बान	z ə b ɑː n
ज्ञाता	ɡ j ɑː t̪ ɑː
चरित्र	t͡ʃ ə ɾ ɪ t̪ ɾ
श्रद्धालु	ʃ ɾ ə d̪ d̪ ʱ ɑː l uː
गठित	ɡ ə ʈʰ ɪ t̪
कारनामा	k ɑː ɾ n ɑː m ɑː
लुत्फ़	l ʊ t̪ f
सन्निकटन	s ə n n ɪ k ə ʈ ə n
अनसुना	ə n s ʊ n ɑː
क्रांतिकारी	k ɾ ɑː n t̪ ɪ k ɑː ɾ iː
साख	s ɑː kʰ
अधिकार	ə d̪ ʱ ɪ k ɑː ɾ
नगरीकरण	n ə ɡ ɾ iː k ɾ ə n
प्रसंग	p ɾ ə s ə ŋ ɡ
नाग	n ɑː ɡ
ताया	t̪ ɑː j ɑː
एड़ी	eː ɽ iː
क्रम	k ɾ ə m
धनाग्र	d̪ ʱ ə n ɑː ɡ ɾ
नीर	n iː ɾ
पैर	p ɛː ɾ
चखना	t͡ʃ ə kʰ n ɑː
माहिर	m ɑː ɦ ɪ ɾ
इस्म	ɪ s m
टोप	ʈ oː p
अव्यक्त	ə ʋ j ə k t̪
समधी	s ə m d̪ ʱ iː
गाढ़ा	ɡ ɑː ɽ ʱ ɑː
निर्धन	n ɪ ɾ d̪ ʱ ə n
सादा	s ɑː d̪ ɑː
अगर	ə ɡ ə ɾ
इज़्ज़त	ɪ z z ə t̪
विकिरणशील	ʋ ɪ k ɪ ɾ ə n ʃ iː l
अफ़्साना	ə f s ɑː n ɑː
छोला	t͡ʃʰ oː l ɑː
गंभीर	ɡ ə m b ʱ iː ɾ
मचलना	m ə t͡ʃ ə l n ɑː
बाप्तिस्मा	b ɑː p t̪ ɪ s m ɑː
निर्यात	n ɪ ɾ j ɑː t̪
थानेदार	t̪ʰ ɑː n eː d̪ ɑː ɾ
वानर	ʋ ɑː n ə ɾ
ढोटा	ɖ ʱ oː ʈ ɑː
अनकहा	ə n k ə ɦ ɑː
वास्तु	ʋ ɑː s t̪ uː
बोत्सवाना	b oː t̪ s ə ʋ ɑː n ɑː
बसेरा	b ə s eː ɾ ɑː
बकचोदी	b ə k t͡ʃ oː d̪ iː
पीलापन	p iː l ɑː p ə n
सिडनी	s ɪ ɖ n iː
असफल	ə s ə pʰ ə l
आकर्षक	ɑː k ə ɾ ʃ ə k
धड़ल्ला	d̪ ʱ ə ɽ ə l l ɑː
रस	ɾ ə s
मलाल	m ə l ɑː l
स्लोवेनिया	s l oː ʋ eː n iː j ɑː
परिचालन	p ə ɾ ɪ t͡ʃ ɑː l ə n
बावरची	b ɑː ʋ ə ɾ t͡ʃ iː
ओगाज़्म	o ɡ aː z m
बौछार	b ɔː t͡ʃʰ ɑː ɾ
आंकड़ा	ɑː ŋ k ɽ ɑː
विज्ञापित	ʋ ɪ ɡ j ɑː p ɪ t̪
भार	b ʱ ɑː ɾ
दगला	d̪ ə ɡ l ɑː
अक्षत	ə k ʃ ə t̪
अहम	ɛː ʱ m
चिढ़	t͡ʃ ɪ ɽ ʱ
जीजा	d͡ʒ iː d͡ʒ ɑː
धुन्नी	d̪ ʱ ʊ n n iː
महत्व	m ɛː ʱ t̪ ʋ
प्रगतिशील	p ɾ ə ɡ ə t̪ ɪ ʃ iː l
मणि	m ə n iː
लहज़ा	l ɛː ʱ z ɑː
चोल	t͡ʃ oː l
अंगना	ə ŋ ɡ ə n ɑː
स्वतंत्र	s ʋ ə t̪ ə n t̪ ɾ
रोज़	ɾ oː z
चमड़ा	t͡ʃ ə m ɽ ɑː
आतिश	ɑː t̪ ɪ ʃ
बीमा	b iː m ɑː
मारपीट	m ɑː ɾ p iː ʈ
आम	ɑː m
स्वीडन	s ʋ iː ɖ ə n
शस्त्र	ʃ ə s t̪ ɾ
अनुशासन	ə n ʊ ʃ ɑː s ə n
लोक	l oː k
सूर्योदय	s uː ɾ j oː d̪ ə j
वरुण	ʋ ə r ʊ ɳ
त्यों	t̪ j õː
यमक	j ə m ə k
अनिश्चित	ə n ɪ ʃ t͡ʃ ɪ t̪
सड़सठ	s ə ɽ s ə ʈʰ
पायस	p ɑː j ə s
पूंडरी	p uː n ɖ ɾ iː
जादू	d͡ʒ ɑː d̪ uː
शव	ʃ ə ʋ
श्रद्धेय	ʃ ɾ ə d̪ d̪ ʱ eː j
लंबू	l ə m b uː
सखा	s ə kʰ ɑː
शहीद	ʃ ə ɦ iː d̪
बैतलहम	b ɛː t̪ l ɛː ʱ m
संग्रह	s ə ŋ ɡ ɾ ə ʱ
हिमांक	ɦ ɪ m ɑː ŋ k
बुसान	b ʊ s ɑː n
तत्व	t̪ ə t̪ ʋ
मुल्तानी	m ʊ l t̪ ɑː n iː
समायोजित	s ə m ɑː j oː d͡ʒ ɪ t̪
अंकल	ə ŋ k ə l
भारोत्तोलक	b ʱ ɑː ɾ oː t̪ t̪ oː l ə k
लाफा	l ɑː pʰ ɑː
संदेह	s ə n d̪ eː ʱ
कृत्रिम	k ɾ ɪ t̪ ɾ ɪ m
सब्ज़ी	s ə b z iː
अपहर्ता	ə pʰ ə ɾ t̪ ɑː
कामकाज	k ɑː m k ɑː d͡ʒ
सांस्कृतिक	s ɑː n s k ɾ ɪ t̪ ɪ k
नित्य	n ɪ t̪ j
पिलाना	p ɪ l ɑː n ɑː
डाक	ɖ ɑː k
गतिकी	ɡ ə t̪ ɪ k iː
बेंच	b eː ɲ t͡ʃ
थैला	t̪ʰ ɛː l ɑː
चना	t͡ʃ ə n ɑː
शोथ	ʃ oː t̪ʰ
अकूत	ə k uː t̪
नेकी	n eː k iː
स्नेही	s n eː ɦ iː
डिजिटल	ɖ ɪ d͡ʒ ɪ ʈ ə l
भिड़	b ʱ ɪ ɽ
तू	t̪ uː
पूछ	p uː t͡ʃʰ
दलबदलू	d̪ ə l b ə d̪ l uː
पपीता	p ə p iː t̪ ɑː
असहिष्णु	ə s ə ɦ ɪ ʃ n uː
जाँबाज़	d͡ʒ ɑ̃ː b ɑː z
वाद्ययंत्र	ʋ ɑː d̪ j ə j ə n t̪ ɾ
रणछोड़	ɾ ə n t͡ʃʰ oː ɽ
थूथन	t̪ʰ uː t̪ʰ ə n
सिगार	s ɪ ɡ ɑː ɾ
पारित	p ɑː ɾ ɪ t̪
अमेरिका	ə m eː ɾ ɪ k ɑː
अटकाना	ə ʈ k ɑː n ɑː
डुबकी	ɖ ʊ b k iː
धर्मस्थलों	d̪ ʱ ə ɾ m ə s t̪ʰ ə l õː
भैया	b ʱ ə iː j ɑː
पौष्टिक	p ɔː ʃ ʈ ɪ k
काल	k ɑː l
उपकार	ʊ p k ɑː ɾ
लपकना	l ə p ə k n ɑː
शमशेर	ʃ ə m ʃ eː ɾ
पतलू	p ə t̪ l uː
सरदी	s ə ɾ d̪ iː
सुस्ती	s ʊ s t̪ iː
सारस	s ɑː ɾ ə s
अंगूर	ə ŋ ɡ uː ɾ
कीटाणु	k iː ʈ ɑː n uː
ट्रॅक्टर	ʈ ɾ æː k ʈ ə ɾ
कामिल	k ɑː m ɪ l
आधुनिकीकरण	ɑː d̪ ʱ ʊ n ɪ k iː k ə ɾ ə n
जाएगा	d͡ʒ ɑː eː ɡ ɑː
सिया	s iː j ɑː
निराश	n ɪ ɾ ɑː ʃ
रज़ामंद	ɾ ə z ɑː m ə n d̪
अल्पकारी	ə l p ə k ɑː ɾ iː
चूकना	t͡ʃ uː k n ɑː
अगरबत्ती	ə ɡ ə ɾ b ə t̪ t̪ iː
ओणम	oː n ə m
झूठो	d ʒ ʱ uː ʈʰ o
लंगूर	l ə ŋ ɡ uː ɾ
रीढ़	ɾ iː ɽ ʱ
लंगड़ा	l ə ŋ ɡ ɽ ɑː
एकवचन	eː k ʋ ə t͡ʃ ə n
जुड़ना	d͡ʒ ʊ ɽ n ɑː
पेज	p eː d͡ʒ
बोली	b oː l iː
या	j ɑː
अर्द्ध	ə ɾ d̪ d̪ ʱ
मयूर	m ə j uː ɾ
विनिवेश	ʋ ɪ n ɪ ʋ eː ʃ
बार	b ɑː ɾ
मियाँ	m iː j ɑ̃ː
दरांती	d̪ ə ɾ ɑː n t̪ iː
समायोजन	s ə m ɑː j oː d͡ʒ ə n
मंगल	m ə ŋ ɡ ə l
गतिरोध	ɡ ə t̪ ɪ ɾ oː d̪ ʱ
मोहरा	m oː ʱ ɾ ɑː
सघन	s ə ɡ ʱ ə n
सिमटना	s ɪ m ə ʈ n ɑː
प्योंगयांग	p j oː ŋ ɡ j ɑː ŋ ɡ
अराजक	ə ɾ ɑː d͡ʒ ə k
सुनार	s ʊ n ɑː ɾ
पकड़	p ə k ə ɽ
असंभव	ə s ə m b ʱ ə ʋ
अप्रैल	ə p ɾ ɛː l
आसार	ɑː s ɑː ɾ
सब	s ə b
गन्ना	ɡ ə n n ɑː
अंगार	ə ŋ ɡ ɑː ɾ
खुलना	kʰ ʊ l n ɑː
अड़चन	ə ɽ t͡ʃ ə n
लैंगिक	l ɛː ŋ ɡ ɪ k
वामपंथी	ʋ ɑː m p ə n t̪ʰ iː
संदूषण	s ə n d̪ uː ʃ ə n
पश्चिम	p ə ʃ t͡ʃ ɪ m
फ़ैज़	f ɛː z
घनीय	ɡ ʱ ə n iː j
दौरा	d̪ ɔː ɾ ɑː
बाईस	b ɑː iː s
मुग्ध	m ʊ ɡ d̪ ʱ
बहरी	b ɛː ʱ ɾ iː
अटकलपच्चू	ə ʈ k ə l p ə t͡ʃ t͡ʃ uː
मशीन	m ə ʃ iː n
लचकना	l ə t͡ʃ ə k n ɑː
बोर्ड	b oː ɾ ɖ
ग्रीष्म	ɡ ɾ iː ʃ m
बहलना	b ɛː ʱ l n ɑː
कवक	k ə ʋ ə k
शिलांग	ʃ ɪ l ɑː ŋ ɡ
पापड़	p ɑː p ə ɽ
अन्यायपूर्ण	ə n j ɑː j p uː ɾ n
शुरू	ʃ ʊ ɾ uː
डायनासोर	ɖ ɑː j n ɑː s oː ɾ
नाहर	n ɑː ɦ ə ɾ
दशमलव	d̪ ə ʃ ə m l ə ʋ
नेपथ्य	n eː p ə t̪ʰ j
उपभोज्य	ʊ p b ʱ oː d͡ʒ j
स्वराक्षर	s ʋ ə ɾ ɑː k ʃ ə ɾ
तुलनात्मक	t̪ ʊ l ə n ɑː t̪ m ə k
मांसल	m ɑː n s ə l
संवैधानिक	s ə m ʋ ɛː d̪ ʱ ɑː n ɪ k
प्रसारित	p ɾ ə s ɑː ɾ ɪ t̪
क्षितिज	k ʃ ɪ t̪ ɪ d͡ʒ
निर्भर	n ɪ ɾ b ʱ ə ɾ
मार्गाभिगमन	m ɑː ɾ ɡ ɑː b ʱ ɪ ɡ ə m ə n
उपला	ʊ p l ɑː
कष्ट	k ə ʃ ʈ
इंडस्ट्री	ɪ n ɖ ə s ʈ ɾ iː
शहज़ादी	ʃ ɛː ʱ z ɑː d̪ iː
थमाना	t̪ʰ ə m ɑː n ɑː
मुआहिदा	m ʊ ɑː ɦ ɪ d̪ ɑː
निजीकरण	n ɪ d͡ʒ iː k ə ɾ ə n
कुवैत	k ʊ ʋ ɛː t̪
पुस्तकीय	p ʊ s t̪ ə k iː j
प्रत्यर्पण	p ɾ ə t̪ j ə ɾ p ə n
गुनगुनाना	ɡ ʊ n ɡ ʊ n ɑː n ɑː
दादा	d̪ ɑː d̪ ɑː
क्रमादेशन	k ɾ ə m ɑː d̪ eː ʃ ə n
